,Unnamed: 0,Time,day
374,374,0.9426091659999999,1
375,375,0.8884455170000001,1
376,376,0.260308876,1
377,377,-0.7251461640000001,1
378,378,-1.510923275,1
379,379,-2.442214665,1
380,380,-3.245776855,1
381,381,-3.3896743089999997,1
382,382,-1.486670894,1
383,383,0.812454727,1
384,384,2.6071308440000003,1
385,385,4.590975525,1
386,386,6.906269399,1
387,387,8.502884414,1
388,388,9.841615788,1
389,389,9.626578019,1
390,390,10.2571399,1
391,391,11.43257191,1
392,392,11.74623603,1
393,393,10.18842482,1
394,394,11.11163209,1
395,395,9.910330865,1
396,396,10.92408035,1
397,397,10.63224337,1
398,398,8.541688222000001,1
399,399,8.560281713,1
400,400,9.913564515,1
401,401,10.03159276,1
402,402,10.07686387,1
403,403,9.264409145,1
404,404,7.819775711,1
405,405,6.30885244,1
406,406,4.678284093,1
407,407,3.348445258,1
408,408,2.8747154360000002,1
409,409,2.541649418,1
410,410,2.412303392,1
411,411,1.9288726180000002,1
412,412,2.101064515,1
413,413,1.923213729,1
414,414,1.8181200819999999,1
415,415,1.7194937369999999,1
416,416,1.6071243769999999,1
417,417,1.588530885,1
418,418,1.456759621,1
419,419,1.42927359,1
420,420,1.409871686,1
421,421,1.270016295,1
422,422,1.3694510530000001,1
423,423,1.6119748530000002,1
424,424,1.563470093,1
425,425,1.491521366,1
426,426,1.4543343830000002,1
427,427,1.4211894630000002,1
428,428,1.42603994,1
429,429,1.3904697819999998,1
430,430,1.45029232,1
431,431,1.598231837,1
432,432,1.27163312,1
433,433,1.2037264570000001,1
434,434,1.354091212,1
435,435,1.4284651769999999,1
436,436,1.479395175,1
437,437,1.4082548609999999,1
438,438,1.438974542,1
439,439,1.3532828000000001,1
440,440,1.3783435919999998,1
441,441,1.4082548609999999,1
442,442,1.430890416,1
443,443,1.3435818480000001,1
444,444,1.503647556,1
445,445,1.296693913,1
446,446,1.3160958170000001,1
447,447,1.217469472,1
448,448,1.6208673919999999,1
449,449,1.4082548609999999,1
450,450,1.4341240659999999,1
451,451,1.5998486630000002,1
452,452,1.6467365969999999,1
453,453,1.6693721519999998,1
454,454,1.4753531119999999,1
455,455,1.63541882,1
456,456,1.658054375,1
457,457,1.813269606,1
458,458,1.595806599,1
459,459,1.5093064440000001,1
460,460,1.5392177130000002,1
461,461,1.569128981,1
462,462,1.5933813609999998,1
463,463,1.4890961280000001,1
464,464,1.5343672369999999,1
465,465,1.4195726380000002,1
466,466,1.455142795,1
467,467,1.487479302,1
468,468,1.519007396,1
469,469,1.415530575,1
470,470,1.3468154980000002,1
471,471,1.3767267669999999,1
472,472,1.278908835,1
473,473,1.180282489,1
474,474,1.22312836,1
475,475,1.2328293129999999,1
476,476,1.372684704,1
477,477,1.149562808,1
478,478,1.180282489,1
479,479,1.193217092,1
480,480,0.766375205,2
481,481,0.657239495,2
482,482,0.671790922,2
483,483,0.582865529,2
484,484,0.5974169570000001,2
485,485,0.733230285,2
486,486,0.38399601299999997,2
487,487,0.544870134,2
488,488,0.559421562,2
489,489,0.581248704,2
490,490,0.58609918,2
491,491,0.35570157,2
492,492,0.37914553700000003,2
493,493,0.16653300599999998,2
494,494,0.41633252,2
495,495,0.198869513,2
496,496,0.22473871899999998,2
497,497,0.22473871899999998,2
498,498,0.241715385,2
499,499,0.268393002,2
500,500,0.156832054,2
501,501,0.28375284300000003,2
502,502,0.312855699,2
503,503,0.326598714,2
504,504,0.344383793,2
505,505,0.123687135,2
506,506,0.118836659,2
507,507,0.133388087,2
508,508,0.151173166,2
509,509,0.048504757,2
510,510,0.059014122,2
511,511,0.081649677,2
512,512,0.203719989,2
513,513,0.225547131,2
514,514,0.233631258,2
515,515,0.12207031,2
516,516,0.003233648,2
517,517,0.13015443599999998,2
518,518,0.135813325,2
519,519,0.26758459,2
520,520,0.280519192,2
521,521,0.303154747,2
522,522,0.303963159,2
523,523,0.18270126,2
524,524,0.071948724,2
525,525,-0.043654287,2
526,526,0.330640778,2
527,527,-0.021827144,2
528,528,-0.026677621000000002,2
529,529,0.10266840599999999,2
530,530,-0.027486032999999997,2
531,531,-0.24656586600000002,2
532,532,-0.118836665,2
533,533,-0.12045349,2
534,534,-0.23767332600000002,2
535,535,0.02506079,2
536,536,-0.09054222099999999,2
537,537,-0.33872490899999996,2
538,538,-0.100243173,2
539,539,-0.080032857,2
540,540,-0.08407492,2
541,541,-0.212612534,2
542,542,-0.08084126900000001,2
543,543,-0.092967459,2
544,544,-0.093775872,2
545,545,-0.092967459,2
546,546,0.025869202999999997,2
547,547,-0.11075253800000001,2
548,548,-0.37106141600000003,2
549,549,-0.387229669,2
550,550,-0.151173171,2
551,551,-0.161682536,2
552,552,-0.138238569,2
553,553,-0.153598409,2
554,554,-0.145514282,2
555,555,-0.04769635,2
556,556,0.072757137,2
557,557,0.17946760899999997,2
558,558,-0.062247778,2
559,559,0.168958245,2
560,560,-0.21342094600000003,2
561,561,0.029911266000000002,2
562,562,0.008892536999999999,2
563,563,0.006467299,2
564,564,0.349234269,2
565,565,0.45028585200000004,2
566,566,0.19563586300000002,2
567,567,0.174617133,2
568,568,0.261117288,2
569,569,0.350042681,2
570,570,0.559421562,2
571,571,0.6443048920000001,2
572,572,0.508491564,2
573,573,0.455136328,2
574,574,0.286986493,2
575,575,0.48828124700000003,2
576,576,0.668557272,2
577,577,0.7461648879999999,2
578,578,0.721104095,2
579,579,0.90461377,2
580,580,0.8512585340000001,2
581,581,0.7647583790000001,2
582,582,0.449477439,2
583,583,0.7356555229999999,2
584,584,0.649155368,2
585,585,0.43492601200000003,2
586,586,0.469687756,2
587,587,0.623286163,2
588,588,0.514150453,2
589,589,0.531127119,2
590,590,-0.100243173,2
591,591,-0.00242524,2
592,592,0.092967454,2
593,593,-0.016168256000000002,2
594,594,-0.094584285,2
595,595,0.105902057,2
596,596,0.072757137,2
597,597,0.401781092,2
598,598,0.7461648879999999,2
599,599,0.703319017,2
600,600,0.6628983829999999,2
601,601,0.835898694,2
602,602,1.042043923,2
603,603,0.7057442540000001,2
604,604,0.8811698029999999,2
605,605,1.162497411,2
606,606,1.1899834409999999,2
607,607,1.333072483,2
608,608,1.713026436,2
609,609,1.7841667509999999,2
610,610,1.831054685,2
611,611,1.7793162740000001,2
612,612,2.036391502,2
613,613,1.375109942,2
614,614,0.820538853,2
615,615,-0.08811698300000001,2
616,616,-0.5941833120000001,2
617,617,-1.701708664,2
618,618,-2.975767025,2
619,619,-3.907058415,2
620,620,-4.344409667,2
621,621,-5.342799309,2
622,622,-5.3929208939999995,2
623,623,-4.9248499610000005,2
624,624,-4.350876969,2
625,625,-4.320157287,2
626,626,-4.080058726,2
627,627,-1.0185999609999998,2
628,628,3.3718892260000004,2
629,629,5.720328019,2
630,630,5.618468022999999,2
631,631,1.9110875390000002,2
632,632,2.346821966,2
633,633,5.305612322,2
634,634,5.374327397999999,2
635,635,6.73650274,2
636,636,5.552986597,2
637,637,4.894938687,2
638,638,6.588563222,2
639,639,7.949930151,2
640,640,6.861806702999999,2
641,641,6.125342764,2
642,642,5.560262312000001,2
643,643,4.259526332,2
644,644,4.890088211,2
645,645,4.599868065,2
646,646,3.4575809680000003,2
647,647,3.104304633,2
648,648,2.8747154360000002,2
649,649,2.907860355,2
650,650,2.656444017,2
651,651,2.53922418,2
652,652,2.467275453,2
653,653,2.411494979,2
654,654,2.428471645,2
655,655,2.451915612,2
656,656,2.339546252,2
657,657,2.32095276,2
658,658,2.189181496,2
659,659,2.161695465,2
660,660,2.0202232490000003,2
661,661,1.880367858,2
662,662,1.8577323030000001,2
663,663,1.8561154780000002,2
664,664,2.0517513430000003,2
665,665,1.8577323030000001,2
666,666,1.9426156330000002,2
667,667,1.9094707130000002,2
668,668,1.91432119,2
669,669,1.8787510319999998,2
670,670,1.816503257,2
671,671,1.72030215,2
672,672,1.75991437,2
673,673,1.814078019,2
674,674,1.842372462,2
675,675,1.9167464269999999,2
676,676,1.845606113,2
677,677,1.8965361109999999,2
678,678,1.927255792,2
679,679,1.9636343619999999,2
680,680,1.8666248419999998,2
681,681,1.8965361109999999,2
682,682,2.041241978,2
683,683,1.95393341,2
684,684,1.991928806,2
685,685,1.7849751630000001,2
686,686,1.804377067,2
687,687,1.827821034,2
688,688,1.8650080169999999,2
689,689,1.8965361109999999,2
690,690,1.9224053159999999,2
691,691,1.9660596000000001,2
692,692,1.76880691,2
693,693,1.9135127769999998,2
694,694,1.9636343619999999,2
695,695,2.001629757,2
696,696,1.902195,2
697,697,1.935339919,2
698,698,1.839947224,2
699,699,1.7534470690000001,2
700,700,1.7833583380000002,2
701,701,1.813269606,2
702,702,1.8375219859999998,2
703,703,1.855307065,2
704,704,1.900578174,2
705,705,1.9078538880000002,2
706,706,1.943424045,2
707,707,1.853690239,2
708,708,1.8852183340000002,2
709,709,1.903811825,2
710,710,1.713026436,2
711,711,1.8650080169999999,2
712,712,1.889260397,2
713,713,1.912704364,2
714,714,1.955550235,2
715,715,1.843180875,2
716,716,1.983036266,2
717,717,2.004054995,2
718,718,1.790634052,2
719,719,1.803568654,2
720,720,1.3767267669999999,2
721,721,1.511731682,2
722,722,1.4042127969999998,2
723,723,1.315287404,2
724,724,1.451909145,2
725,725,1.3435818469999998,2
726,726,1.482628826,2
727,727,1.521432634,2
728,728,1.5359840619999998,2
729,729,1.435740891,2
730,730,1.318521055,2
731,731,1.33226407,2
732,732,1.5998486619999999,2
733,733,1.5093064440000001,2
734,734,1.5149653330000001,2
735,735,1.541642951,2
736,736,1.567512156,2
737,737,1.689582469,2
738,738,1.584488822,2
739,739,1.4890961269999998,2
740,740,1.499605492,2
741,741,1.504455968,2
742,742,1.533558824,2
743,743,1.547301839,2
744,744,1.443016605,2
745,745,1.34439026,2
746,746,1.339539784,2
747,747,1.354091212,2
748,748,1.127735666,2
749,749,1.14713757,2
750,750,1.157646935,2
751,751,1.180282489,2
752,752,0.9361418640000001,2
753,753,0.9579690059999999,2
754,754,0.721912508,2
755,755,0.61035156,2
756,756,0.491514898,2
757,757,0.618435686,2
758,758,0.624094575,2
759,759,0.6337955270000001,2
760,760,0.5246598170000001,2
761,761,0.547295372,2
762,762,0.548103784,2
763,763,0.548912197,2
764,764,0.438159662,2
765,765,0.444626963,2
766,766,0.574781403,2
767,767,0.46645410600000003,2
768,768,0.33953331700000006,2
769,769,0.590949656,2
770,770,0.46079521700000003,2
771,771,0.363785697,2
772,772,0.369444585,2
773,773,0.489898073,2
774,774,0.372678236,2
775,775,0.391271727,2
776,776,0.27566871600000004,2
777,777,0.39369696600000004,2
778,778,0.14389745199999998,2
779,779,0.28617808100000003,2
780,780,0.282136018,2
781,781,0.153598404,2
782,782,0.163299356,2
783,783,0.151173166,2
784,784,0.15036475300000002,2
785,785,0.273243478,2
786,786,0.270009828,2
787,787,0.2554584,2
788,788,-0.126920791,2
789,789,0.22312189300000002,2
790,790,0.21503776600000002,2
791,791,0.204528402,2
792,792,-0.016168256000000002,2
793,793,0.212612528,2
794,794,0.098626343,2
795,795,0.074373963,2
796,796,0.19482745,2
797,797,-0.064673016,2
798,798,0.30396316,2
799,799,0.29102855699999997,2
800,800,0.396930616,2
801,801,0.151981579,2
802,802,0.253033162,2
803,803,0.372678236,2
804,804,0.349234269,2
805,805,0.32821554,2
806,806,0.317706175,2
807,807,0.540828071,2
808,808,0.627328226,2
809,809,0.7162536190000001,2
810,810,0.803562187,2
811,811,0.8884455170000001,2
812,812,0.9967728140000001,2
813,813,1.431698828,2
814,814,1.385619306,2
815,815,1.464843747,2
816,816,1.523049459,2
817,817,1.35651645,2
818,818,1.209385345,2
819,819,1.026684083,2
820,820,1.217469472,2
821,821,1.497180254,2
822,822,1.426039939,2
823,823,1.4680773980000001,2
824,824,1.25950693,2
825,825,1.4114885119999998,2
826,826,1.202109631,2
827,827,1.3557080380000002,2
828,828,1.36864264,2
829,829,1.263548994,2
830,830,1.48667089,2
831,831,1.218277885,2
832,832,0.9474596409999999,2
833,833,0.9603942440000001,2
834,834,0.881978215,2
835,835,0.9603942440000001,2
836,836,1.049319637,2
837,837,0.890062342,2
838,838,1.35651645,2
839,839,1.4357408919999999,2
840,840,1.517390571,2
841,841,1.5683205690000002,2
842,842,1.286184548,2
843,843,1.438166129,2
844,844,1.491521366,2
845,845,1.2845677229999999,2
846,846,0.945842816,2
847,847,0.966861546,2
848,848,0.8585342490000001,2
849,849,0.929674563,2
850,850,0.854492185,2
851,851,0.9248240870000001,2
852,852,1.059829002,2
853,853,0.886828692,2
854,854,1.308820103,2
855,855,1.3767267669999999,2
856,856,1.847222938,2
857,857,1.1059085240000002,2
858,858,0.32013141300000003,2
859,859,-0.122878728,2
860,860,0.172191895,2
861,861,3.4462631910000003,2
862,862,4.1285634810000005,2
863,863,2.521439102,2
864,864,0.043654280999999996,2
865,865,-0.16976666199999998,2
866,866,-0.295879038,2
867,867,-0.286178086,2
868,868,-1.144712337,2
869,869,-2.2142422930000003,2
870,870,-2.682313227,2
871,871,-3.215865586,2
872,872,-2.902201472,2
873,873,-2.506887678,2
874,874,-1.9498913519999999,2
875,875,-2.4187706980000003,2
876,876,-2.503654028,2
877,877,-2.30720975,2
878,878,-1.9563586530000001,2
879,879,-1.4494839119999998,2
880,880,-0.950693297,2
881,881,-1.8092275480000002,2
882,882,-2.3743080009999997,2
883,883,-2.820551793,2
884,884,-2.8003414760000003,2
885,885,-3.212631935,2
886,886,-3.3783565319999997,2
887,887,-3.8537031789999996,2
888,888,-3.9612220639999998,2
889,889,-4.294288082,2
890,890,-4.667774733,2
891,891,-4.29671332,2
892,892,-4.246591735,2
893,893,-3.936161271,2
894,894,-3.797114293,2
895,895,-3.651600013,2
896,896,-3.519828748,2
897,897,-3.53842224,2
898,898,-3.4260528789999998,2
899,899,-3.45353891,2
900,900,-3.2288001889999998,2
901,901,-2.88037433,2
902,902,-3.025080197,2
903,903,-2.782556397,2
904,904,-2.708990845,2
905,905,-2.6588692590000003,2
906,906,-2.57398593,2
907,907,-2.6071308490000003,2
908,908,-2.48021006,2
909,909,-2.393709905,2
910,910,-2.700098305,2
911,911,-2.3080181630000003,2
912,912,-2.390476255,2
913,913,-2.2142422930000003,2
914,914,-2.3080181630000003,2
915,915,-2.233644198,2
916,916,-1.938573575,2
917,917,-2.009713889,2
918,918,-1.978994208,2
919,919,-1.9426156380000001,2
920,920,-1.917554845,2
921,921,-1.887643577,2
922,922,-1.742937709,2
923,923,-1.708175965,2
924,924,-1.670180569,2
925,925,-1.6329935869999999,2
926,926,-1.613591683,2
927,927,-1.590147716,2
928,928,-1.5529607330000001,2
929,929,-1.5214326390000001,2
930,930,-1.7397040590000001,2
931,931,-1.45190915,2
932,932,-1.5270915280000001,2
933,933,-1.5044559730000002,2
934,934,-1.5764046999999999,2
935,935,-1.538409305,2
936,936,-1.3937034380000002,2
937,937,-1.482628831,2
938,938,-1.455951213,2
939,939,-1.298310743,2
940,940,-1.268399475,2
941,941,-1.238488206,2
942,942,-1.458376451,2
943,943,-1.31852106,2
944,944,-1.273249951,2
945,945,-1.143903924,2
946,946,-1.23040408,2
947,947,-1.075997261,2
948,948,-1.166539479,2
949,949,-0.9038053629999999,2
950,950,-0.9725204390000001,2
951,951,-0.94260917,2
952,952,-1.162497415,2
953,953,-1.016983136,2
954,954,-1.096207577,2
955,955,-0.720295687,2
956,956,-0.9466512340000001,2
957,957,-0.803562192,2
958,958,-0.650772198,2
959,959,-0.759907908,2
960,960,1.742937705,3
961,961,1.633801995,3
962,962,1.6483534219999998,3
963,963,1.6814983419999998,3
964,964,1.5739794569999999,3
965,965,1.5877224719999998,3
966,966,1.482628826,3
967,967,1.521432634,3
968,968,1.658054374,3
969,969,1.557811204,3
970,970,1.56266168,3
971,971,1.4543343830000002,3
972,972,1.47777835,3
973,973,1.6313767559999999,3
974,974,1.5149653330000001,3
975,975,1.4195726380000002,3
976,976,1.445441844,3
977,977,1.445441844,3
978,978,1.340348197,3
979,979,1.244955502,3
980,980,1.255464867,3
981,981,1.260315343,3
982,982,1.289418199,3
983,983,1.303161214,3
984,984,1.5650869180000002,3
985,985,1.588530885,3
986,986,1.339539784,3
987,987,1.354091212,3
988,988,1.371876291,3
989,989,1.391278195,3
990,990,1.279717247,3
991,991,1.302352802,3
992,992,1.180282489,3
993,993,1.202109631,3
994,994,1.33226407,3
995,995,1.09863281,3
996,996,1.223936773,3
997,997,1.228787249,3
998,998,1.112375825,3
999,999,1.24414709,3
1000,1000,1.13501138,3
1001,1001,1.035576622,3
1002,1002,1.036385034,3
1003,1003,1.037193447,3
1004,1004,0.8043705990000001,3
1005,1005,0.9329082129999999,3
1006,1006,0.94099234,3
1007,1007,0.832665043,3
1008,1008,0.827814567,3
1009,1009,0.8350902809999999,3
1010,1010,0.8270061540000001,3
1011,1011,0.8520669470000001,3
1012,1012,0.857725835,3
1013,1013,0.85610901,3
1014,1014,0.8609594859999999,3
1015,1015,0.757482665,3
1016,1016,0.763949966,3
1017,1017,0.637837591,3
1018,1018,0.632178702,3
1019,1019,0.6523890179999999,3
1020,1020,0.526276643,3
1021,1021,0.519809341,3
1022,1022,0.407439981,3
1023,1023,0.5173841029999999,3
1024,1024,0.516575691,3
1025,1025,0.273243478,3
1026,1026,0.39208014,3
1027,1027,0.37752871200000004,3
1028,1028,0.36136045899999997,3
1029,1029,0.345192206,3
1030,1030,0.337108079,3
1031,1031,0.204528402,3
1032,1032,0.472112994,3
1033,1033,0.334682841,3
1034,1034,0.34276696799999995,3
1035,1035,0.318514588,3
1036,1036,0.31689776199999997,3
1037,1037,0.301537922,3
1038,1038,0.30396316,3
1039,1039,0.41309887,3
1040,1040,0.396930616,3
1041,1041,0.518192516,3
1042,1042,0.49717378700000003,3
1043,1043,0.616818861,3
1044,1044,0.715445207,3
1045,1045,0.694426477,3
1046,1046,0.928057738,3
1047,1047,0.784968696,3
1048,1048,0.749398538,3
1049,1049,0.9603942440000001,3
1050,1050,0.9256324990000001,3
1051,1051,0.766375204,3
1052,1052,0.7526321890000001,3
1053,1053,0.821347265,3
1054,1054,0.775267743,3
1055,1055,0.854492185,3
1056,1056,0.912697897,3
1057,1057,0.9903055129999999,3
1058,1058,1.209385345,3
1059,1059,1.148754395,3
1060,1060,1.217469472,3
